driver,team,track,location,date,compound,fresh_tyre,stint_num,laps_in_stint,tire_life,avg_lap_time_first_3,avg_lap_time_last_3,lap_time_diff_first_last,temp_C,humidity_%,pressure_hPa,rainfall_mm,wind_speed_kmh,wind_direction_deg,starting_position,laps_remaining_when_stint_started,tire_age_at_start,track_status_flag_rate,nearby_pit_count,prior_pit_count
LEC,Ferrari,Bahrain Grand Prix,Sakhir,2022-03-20,SOFT,False,2.0,14,4.0,97.52066666666667,99.09733333333332,1.5766666666666538,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,1.0,40.0,5.0,1.0,0,0
LEC,Ferrari,Bahrain Grand Prix,Sakhir,2022-03-20,MEDIUM,True,3.0,13,4.0,96.52466666666668,97.42266666666667,0.8979999999999961,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,3.0,24.0,2.0,1.0,0,0
LEC,Ferrari,Bahrain Grand Prix,Sakhir,2022-03-20,SOFT,False,4.0,7,3.0,94.908,95.82433333333334,0.9163333333333412,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,1.0,6.0,8.0,1.0,0,0
STR,Aston Martin,Bahrain Grand Prix,Sakhir,2022-03-20,SOFT,True,1.0,16,6.0,101.279,102.10833333333333,0.8293333333333379,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,16.0,55.0,2.0,1.0,0,0
STR,Aston Martin,Bahrain Grand Prix,Sakhir,2022-03-20,SOFT,True,2.0,18,6.0,99.10266666666666,100.47433333333333,1.3716666666666697,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,18.0,37.0,2.0,1.0,0,0
STR,Aston Martin,Bahrain Grand Prix,Sakhir,2022-03-20,SOFT,True,4.0,7,6.0,97.858,99.18399999999998,1.3259999999999792,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,14.0,6.0,6.0,1.0,0,0
MAG,Haas F1 Team,Bahrain Grand Prix,Sakhir,2022-03-20,SOFT,True,1.0,12,7.0,99.95299999999999,101.23899999999999,1.2860000000000014,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,5.0,55.0,2.0,1.0,0,0
MAG,Haas F1 Team,Bahrain Grand Prix,Sakhir,2022-03-20,SOFT,False,2.0,18,4.0,98.20866666666666,100.426,2.217333333333343,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,7.0,41.0,5.0,1.0,0,0
MAG,Haas F1 Team,Bahrain Grand Prix,Sakhir,2022-03-20,MEDIUM,True,3.0,9,6.0,97.49333333333334,98.29066666666667,0.7973333333333272,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,9.0,21.0,2.0,1.0,0,0
MAG,Haas F1 Team,Bahrain Grand Prix,Sakhir,2022-03-20,SOFT,False,4.0,7,6.0,96.94200000000001,97.25633333333333,0.31433333333332314,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,7.0,6.0,8.0,1.0,0,0
TSU,AlphaTauri,Bahrain Grand Prix,Sakhir,2022-03-20,SOFT,True,1.0,13,6.0,100.75766666666668,101.26166666666666,0.5039999999999765,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,12.0,55.0,2.0,1.0,0,0
TSU,AlphaTauri,Bahrain Grand Prix,Sakhir,2022-03-20,MEDIUM,True,2.0,12,4.0,99.23666666666668,100.04933333333334,0.812666666666658,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,12.0,40.0,2.0,1.0,0,0
TSU,AlphaTauri,Bahrain Grand Prix,Sakhir,2022-03-20,SOFT,True,3.0,13,8.0,98.529,98.79833333333333,0.26933333333333564,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,14.0,26.0,2.0,1.0,0,0
TSU,AlphaTauri,Bahrain Grand Prix,Sakhir,2022-03-20,SOFT,False,4.0,7,5.0,97.58166666666666,97.90666666666668,0.32500000000001705,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,10.0,6.0,10.0,1.0,0,0
ALB,Williams,Bahrain Grand Prix,Sakhir,2022-03-20,SOFT,True,1.0,11,3.0,100.77933333333333,102.86433333333332,2.0849999999999937,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,11.0,55.0,2.0,1.0,0,0
ALB,Williams,Bahrain Grand Prix,Sakhir,2022-03-20,MEDIUM,True,2.0,20,4.0,99.98199999999999,101.10233333333333,1.120333333333349,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,19.0,42.0,2.0,1.0,0,0
ALB,Williams,Bahrain Grand Prix,Sakhir,2022-03-20,MEDIUM,False,3.0,7,4.0,99.10566666666666,99.28833333333334,0.18266666666667675,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,18.0,20.0,4.0,1.0,0,0
ALB,Williams,Bahrain Grand Prix,Sakhir,2022-03-20,SOFT,False,4.0,7,3.0,97.83066666666666,99.38666666666666,1.5559999999999974,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,15.0,6.0,8.0,1.0,0,0
ZHO,Alfa Romeo,Bahrain Grand Prix,Sakhir,2022-03-20,SOFT,True,1.0,13,3.0,100.60166666666667,101.28866666666666,0.6869999999999834,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,18.0,55.0,2.0,1.0,0,0
ZHO,Alfa Romeo,Bahrain Grand Prix,Sakhir,2022-03-20,MEDIUM,True,2.0,20,5.0,98.93066666666665,99.99666666666667,1.0660000000000167,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,16.0,40.0,2.0,1.0,0,0
ZHO,Alfa Romeo,Bahrain Grand Prix,Sakhir,2022-03-20,SOFT,False,4.0,7,6.0,98.38833333333332,97.74233333333332,-0.6460000000000008,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,13.0,6.0,9.0,1.0,0,0
HUL,Aston Martin,Bahrain Grand Prix,Sakhir,2022-03-20,SOFT,True,1.0,17,3.0,100.968,103.88499999999999,2.9169999999999874,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,15.0,55.0,2.0,1.0,0,0
HUL,Aston Martin,Bahrain Grand Prix,Sakhir,2022-03-20,SOFT,True,2.0,16,4.0,99.23566666666666,101.94733333333333,2.711666666666673,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,20.0,36.0,2.0,1.0,0,0
HUL,Aston Martin,Bahrain Grand Prix,Sakhir,2022-03-20,SOFT,True,4.0,7,4.0,98.43133333333333,99.83933333333334,1.4080000000000155,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,19.0,6.0,7.0,1.0,0,0
RIC,McLaren,Bahrain Grand Prix,Sakhir,2022-03-20,MEDIUM,True,1.0,15,5.0,102.03466666666667,102.81099999999999,0.7763333333333264,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,20.0,55.0,2.0,1.0,0,0
RIC,McLaren,Bahrain Grand Prix,Sakhir,2022-03-20,SOFT,True,2.0,14,5.0,99.48166666666667,100.65466666666669,1.173000000000016,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,20.0,38.0,2.0,1.0,0,0
RIC,McLaren,Bahrain Grand Prix,Sakhir,2022-03-20,HARD,True,3.0,9,4.0,99.44633333333333,99.848,0.40166666666667084,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,19.0,22.0,2.0,1.0,0,0
RIC,McLaren,Bahrain Grand Prix,Sakhir,2022-03-20,SOFT,True,4.0,7,3.0,97.63499999999999,99.19433333333332,1.5593333333333277,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,16.0,6.0,7.0,1.0,0,0
OCO,Alpine,Bahrain Grand Prix,Sakhir,2022-03-20,SOFT,True,1.0,12,3.0,100.18933333333332,101.19033333333333,1.0010000000000048,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,10.0,55.0,2.0,1.0,0,0
OCO,Alpine,Bahrain Grand Prix,Sakhir,2022-03-20,MEDIUM,True,2.0,14,7.0,99.64133333333332,99.81066666666668,0.16933333333335554,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,11.0,41.0,2.0,1.0,0,0
OCO,Alpine,Bahrain Grand Prix,Sakhir,2022-03-20,HARD,True,3.0,11,4.0,98.18766666666666,98.76299999999999,0.575333333333333,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,12.0,25.0,2.0,1.0,0,0
OCO,Alpine,Bahrain Grand Prix,Sakhir,2022-03-20,SOFT,False,4.0,7,5.0,97.54066666666667,97.86900000000001,0.32833333333334735,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,9.0,6.0,11.0,1.0,0,0
NOR,McLaren,Bahrain Grand Prix,Sakhir,2022-03-20,MEDIUM,True,1.0,22,5.0,101.84100000000001,102.29266666666668,0.451666666666668,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,17.0,55.0,2.0,1.0,0,0
NOR,McLaren,Bahrain Grand Prix,Sakhir,2022-03-20,HARD,True,2.0,15,6.0,99.18933333333332,100.38499999999999,1.1956666666666678,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,20.0,31.0,2.0,1.0,0,0
NOR,McLaren,Bahrain Grand Prix,Sakhir,2022-03-20,SOFT,False,4.0,7,3.0,97.22133333333333,99.401,2.1796666666666624,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,17.0,6.0,9.0,1.0,0,0
HAM,Mercedes,Bahrain Grand Prix,Sakhir,2022-03-20,SOFT,False,1.0,9,4.0,98.98966666666666,100.53766666666667,1.5480000000000018,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,4.0,55.0,4.0,1.0,0,0
HAM,Mercedes,Bahrain Grand Prix,Sakhir,2022-03-20,HARD,False,2.0,14,9.0,99.07533333333333,99.26100000000001,0.18566666666667686,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,11.0,44.0,3.0,1.0,0,0
HAM,Mercedes,Bahrain Grand Prix,Sakhir,2022-03-20,MEDIUM,True,3.0,15,3.0,97.34566666666667,98.17966666666666,0.833999999999989,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,8.0,28.0,2.0,1.0,0,0
HAM,Mercedes,Bahrain Grand Prix,Sakhir,2022-03-20,SOFT,False,4.0,7,4.0,96.35833333333333,96.65500000000002,0.29666666666668107,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,5.0,6.0,10.0,1.0,0,0
MSC,Haas F1 Team,Bahrain Grand Prix,Sakhir,2022-03-20,SOFT,True,1.0,10,3.0,100.87733333333334,102.97866666666668,2.1013333333333435,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,13.0,55.0,2.0,1.0,0,0
MSC,Haas F1 Team,Bahrain Grand Prix,Sakhir,2022-03-20,MEDIUM,True,2.0,21,3.0,98.89800000000001,101.14466666666665,2.2466666666666413,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,19.0,43.0,2.0,1.0,0,0
MSC,Haas F1 Team,Bahrain Grand Prix,Sakhir,2022-03-20,SOFT,False,3.0,15,3.0,97.18833333333333,99.59633333333333,2.4080000000000013,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,15.0,20.0,4.0,1.0,0,0
SAI,Ferrari,Bahrain Grand Prix,Sakhir,2022-03-20,SOFT,False,1.0,12,4.0,98.87366666666667,100.068,1.1943333333333328,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,3.0,55.0,5.0,1.0,0,0
SAI,Ferrari,Bahrain Grand Prix,Sakhir,2022-03-20,SOFT,True,2.0,17,4.0,97.40333333333335,99.165,1.761666666666656,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,3.0,41.0,2.0,1.0,0,0
SAI,Ferrari,Bahrain Grand Prix,Sakhir,2022-03-20,MEDIUM,True,3.0,9,3.0,96.649,97.10000000000001,0.4510000000000076,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,3.0,22.0,2.0,1.0,0,0
SAI,Ferrari,Bahrain Grand Prix,Sakhir,2022-03-20,SOFT,False,4.0,7,3.0,95.87066666666665,96.03699999999999,0.16633333333334122,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,3.0,6.0,10.0,1.0,0,0
LAT,Williams,Bahrain Grand Prix,Sakhir,2022-03-20,SOFT,True,1.0,12,4.0,101.971,103.22466666666668,1.2536666666666747,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,19.0,55.0,2.0,1.0,0,0
LAT,Williams,Bahrain Grand Prix,Sakhir,2022-03-20,SOFT,True,2.0,16,5.0,99.722,102.18866666666668,2.4666666666666828,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,20.0,41.0,2.0,1.0,0,0
LAT,Williams,Bahrain Grand Prix,Sakhir,2022-03-20,MEDIUM,True,3.0,10,3.0,99.50099999999999,100.211,0.710000000000008,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,20.0,23.0,2.0,1.0,0,0
LAT,Williams,Bahrain Grand Prix,Sakhir,2022-03-20,SOFT,False,4.0,7,3.0,98.38966666666666,99.38,0.9903333333333393,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,18.0,6.0,9.0,1.0,0,0
RUS,Mercedes,Bahrain Grand Prix,Sakhir,2022-03-20,SOFT,False,1.0,13,7.0,99.73033333333332,100.35733333333333,0.6270000000000095,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,7.0,55.0,5.0,1.0,0,0
RUS,Mercedes,Bahrain Grand Prix,Sakhir,2022-03-20,HARD,False,2.0,16,4.0,98.17,99.54333333333334,1.3733333333333348,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,6.0,40.0,3.0,1.0,0,0
RUS,Mercedes,Bahrain Grand Prix,Sakhir,2022-03-20,MEDIUM,True,3.0,10,7.0,97.49866666666667,98.38499999999999,0.8863333333333259,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,6.0,22.0,2.0,1.0,0,0
RUS,Mercedes,Bahrain Grand Prix,Sakhir,2022-03-20,SOFT,False,4.0,7,6.0,96.61200000000001,96.69933333333334,0.08733333333333348,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,6.0,6.0,8.0,1.0,0,0
BOT,Alfa Romeo,Bahrain Grand Prix,Sakhir,2022-03-20,SOFT,False,1.0,12,3.0,100.892,101.14633333333332,0.25433333333332087,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,14.0,55.0,5.0,1.0,0,0
BOT,Alfa Romeo,Bahrain Grand Prix,Sakhir,2022-03-20,MEDIUM,True,2.0,20,5.0,99.75433333333332,99.72433333333333,-0.029999999999986926,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,16.0,41.0,2.0,1.0,0,0
BOT,Alfa Romeo,Bahrain Grand Prix,Sakhir,2022-03-20,MEDIUM,True,3.0,7,5.0,97.06833333333333,98.18833333333333,1.1200000000000045,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,12.0,19.0,2.0,1.0,0,0
BOT,Alfa Romeo,Bahrain Grand Prix,Sakhir,2022-03-20,SOFT,False,4.0,7,6.0,97.08266666666667,97.449,0.36633333333332985,23.617791411042944,29.49079754601227,1010.3858895705521,0.0,0.3049079754601227,124.42944785276073,8.0,6.0,8.0,1.0,0,0
VER,Red Bull Racing,Saudi Arabian Grand Prix,Jeddah,2022-03-27,MEDIUM,True,1.0,14,8.0,94.955,95.14833333333333,0.19333333333332803,25.42039473684211,59.66447368421053,1012.7776315789474,0.0,2.359210526315789,304.50657894736844,3.0,48.0,2.0,1.0,0,0
VER,Red Bull Racing,Saudi Arabian Grand Prix,Jeddah,2022-03-27,HARD,True,2.0,26,16.0,94.36066666666666,91.904,-2.4566666666666634,25.42039473684211,59.66447368421053,1012.7776315789474,0.0,2.359210526315789,304.50657894736844,2.0,29.0,5.0,1.0,0,0
GAS,AlphaTauri,Saudi Arabian Grand Prix,Jeddah,2022-03-27,MEDIUM,True,1.0,13,7.0,97.842,97.44,-0.402000000000001,25.42039473684211,59.66447368421053,1012.7776315789474,0.0,2.359210526315789,304.50657894736844,11.0,48.0,2.0,1.0,0,0
GAS,AlphaTauri,Saudi Arabian Grand Prix,Jeddah,2022-03-27,HARD,True,2.0,27,15.0,97.32100000000001,94.41133333333333,-2.9096666666666806,25.42039473684211,59.66447368421053,1012.7776315789474,0.0,2.359210526315789,304.50657894736844,14.0,29.0,6.0,1.0,0,0
PER,Red Bull Racing,Saudi Arabian Grand Prix,Jeddah,2022-03-27,MEDIUM,True,1.0,13,5.0,94.586,95.06700000000001,0.48100000000000875,25.42039473684211,59.66447368421053,1012.7776315789474,0.0,2.359210526315789,304.50657894736844,1.0,48.0,2.0,1.0,0,0
PER,Red Bull Racing,Saudi Arabian Grand Prix,Jeddah,2022-03-27,HARD,True,2.0,26,9.0,95.10833333333333,92.65933333333332,-2.4490000000000123,25.42039473684211,59.66447368421053,1012.7776315789474,0.0,2.359210526315789,304.50657894736844,4.0,29.0,6.0,1.0,0,0
ALO,Alpine,Saudi Arabian Grand Prix,Jeddah,2022-03-27,MEDIUM,True,1.0,14,5.0,96.63966666666666,96.56966666666666,-0.06999999999999318,25.42039473684211,59.66447368421053,1012.7776315789474,0.0,2.359210526315789,304.50657894736844,7.0,48.0,2.0,1.0,0,0
ALO,Alpine,Saudi Arabian Grand Prix,Jeddah,2022-03-27,HARD,True,2.0,15,8.0,96.74933333333333,94.337,-2.412333333333322,25.42039473684211,59.66447368421053,1012.7776315789474,0.0,2.359210526315789,304.50657894736844,8.0,29.0,5.0,1.0,0,0
LEC,Ferrari,Saudi Arabian Grand Prix,Jeddah,2022-03-27,MEDIUM,True,1.0,14,3.0,94.79599999999999,95.07599999999998,0.2799999999999869,25.42039473684211,59.66447368421053,1012.7776315789474,0.0,2.359210526315789,304.50657894736844,2.0,48.0,2.0,1.0,0,0
LEC,Ferrari,Saudi Arabian Grand Prix,Jeddah,2022-03-27,HARD,True,2.0,26,10.0,94.05666666666667,91.81299999999999,-2.243666666666684,25.42039473684211,59.66447368421053,1012.7776315789474,0.0,2.359210526315789,304.50657894736844,1.0,29.0,5.0,1.0,0,0
STR,Aston Martin,Saudi Arabian Grand Prix,Jeddah,2022-03-27,MEDIUM,False,1.0,11,7.0,97.964,98.57900000000001,0.6150000000000091,25.42039473684211,59.66447368421053,1012.7776315789474,0.0,2.359210526315789,304.50657894736844,12.0,48.0,3.0,1.0,0,0
STR,Aston Martin,Saudi Arabian Grand Prix,Jeddah,2022-03-27,HARD,False,2.0,27,22.0,98.144,105.15233333333333,7.008333333333326,25.42039473684211,59.66447368421053,1012.7776315789474,0.0,2.359210526315789,304.50657894736844,16.0,35.0,3.0,1.0,0,0
MAG,Haas F1 Team,Saudi Arabian Grand Prix,Jeddah,2022-03-27,HARD,False,1.0,30,7.0,97.056,94.73133333333334,-2.3246666666666584,25.42039473684211,59.66447368421053,1012.7776315789474,0.0,2.359210526315789,304.50657894736844,9.0,48.0,4.0,1.0,0,0
MAG,Haas F1 Team,Saudi Arabian Grand Prix,Jeddah,2022-03-27,MEDIUM,False,2.0,10,5.0,93.45100000000001,93.06933333333332,-0.381666666666689,25.42039473684211,59.66447368421053,1012.7776315789474,0.0,2.359210526315789,304.50657894736844,10.0,9.0,6.0,1.0,0,0
ALB,Williams,Saudi Arabian Grand Prix,Jeddah,2022-03-27,MEDIUM,True,1.0,11,10.0,98.41766666666666,97.92399999999999,-0.4936666666666696,25.42039473684211,59.66447368421053,1012.7776315789474,0.0,2.359210526315789,304.50657894736844,15.0,48.0,2.0,1.0,0,0
ZHO,Alfa Romeo,Saudi Arabian Grand Prix,Jeddah,2022-03-27,MEDIUM,True,1.0,14,8.0,97.95533333333333,96.56433333333332,-1.3910000000000053,25.42039473684211,59.66447368421053,1012.7776315789474,0.0,2.359210526315789,304.50657894736844,17.0,48.0,2.0,1.0,0,0
ZHO,Alfa Romeo,Saudi Arabian Grand Prix,Jeddah,2022-03-27,HARD,False,3.0,18,17.0,94.82333333333334,95.43066666666668,0.6073333333333437,25.42039473684211,59.66447368421053,1012.7776315789474,0.0,2.359210526315789,304.50657894736844,17.0,21.0,13.0,1.0,0,0
HUL,Aston Martin,Saudi Arabian Grand Prix,Jeddah,2022-03-27,HARD,False,1.0,30,8.0,98.48533333333334,95.34266666666667,-3.1426666666666705,25.42039473684211,59.66447368421053,1012.7776315789474,0.0,2.359210526315789,304.50657894736844,16.0,48.0,3.0,1.0,0,0
HUL,Aston Martin,Saudi Arabian Grand Prix,Jeddah,2022-03-27,MEDIUM,False,2.0,10,7.0,94.33299999999998,95.53033333333333,1.1973333333333471,25.42039473684211,59.66447368421053,1012.7776315789474,0.0,2.359210526315789,304.50657894736844,14.0,9.0,5.0,1.0,0,0
RIC,McLaren,Saudi Arabian Grand Prix,Jeddah,2022-03-27,HARD,True,2.0,21,11.0,95.92933333333333,94.60199999999999,-1.3273333333333426,25.42039473684211,59.66447368421053,1012.7776315789474,0.0,2.359210526315789,304.50657894736844,18.0,40.0,2.0,1.0,0,0
OCO,Alpine,Saudi Arabian Grand Prix,Jeddah,2022-03-27,MEDIUM,True,1.0,14,5.0,97.05233333333332,97.28733333333332,0.23499999999999943,25.42039473684211,59.66447368421053,1012.7776315789474,0.0,2.359210526315789,304.50657894736844,5.0,48.0,2.0,1.0,0,0
OCO,Alpine,Saudi Arabian Grand Prix,Jeddah,2022-03-27,HARD,True,2.0,27,15.0,96.993,94.62433333333333,-2.3686666666666696,25.42039473684211,59.66447368421053,1012.7776315789474,0.0,2.359210526315789,304.50657894736844,11.0,29.0,5.0,1.0,0,0
NOR,McLaren,Saudi Arabian Grand Prix,Jeddah,2022-03-27,MEDIUM,True,1.0,14,9.0,97.81200000000001,97.15366666666667,-0.6583333333333456,25.42039473684211,59.66447368421053,1012.7776315789474,0.0,2.359210526315789,304.50657894736844,10.0,48.0,2.0,1.0,0,0
